TATORT;BEF;lon;lat
a6419;33357;15,774151;61,099355
a6420;31592;15,774151;61,099355
a6421;53195;15,774151;61,099355
a6422;6382;15,774151;61,099355
a6423;35716;15,774151;61,099355
a6424;41453;15,774151;61,099355
a6425;29316;15,774151;61,099355
a6426;14366;15,774151;61,099355
a6427;51496;15,774151;61,099355
a6428;8009;15,774151;61,099355
a6429;41766;15,774151;61,099355
a6430;6286;15,774151;61,099355
a6431;36080;15,774151;61,099355
a6432;8671;15,774151;61,099355
a6433;28832;15,774151;61,099355
a6434;8971;15,774151;61,099355
a6435;14369;15,774151;61,099355
a6436;46210;15,774151;61,099355
a6437;28035;15,774151;61,099355
a6438;46842;15,774151;61,099355
a6439;39791;15,774151;61,099355
a6440;54802;15,774151;61,099355
a6441;26265;15,774151;61,099355
a6442;19813;15,774151;61,099355
a6443;39013;15,774151;61,099355
a6444;41018;15,774151;61,099355
a6445;34176;15,774151;61,099355
a6446;37137;15,774151;61,099355
a6447;37556;15,774151;61,099355
a6448;31258;15,774151;61,099355
a6449;27310;15,774151;61,099355
a6450;6634;15,774151;61,099355
a6451;6416;15,774151;61,099355
a6452;44047;15,774151;61,099355
a6453;48393;15,774151;61,099355
a6454;13984;15,774151;61,099355
a6455;41390;15,774151;61,099355
a6456;41600;15,774151;61,099355
a6457;18829;15,774151;61,099355
a6458;25984;15,774151;61,099355
a6459;34855;15,774151;61,099355
a6460;40122;15,774151;61,099355
a6461;12557;15,774151;61,099355
a6462;15035;15,774151;61,099355
a6463;24439;15,774151;61,099355
a6464;22397;15,774151;61,099355
a6465;52092;15,774151;61,099355
a6466;29513;15,774151;61,099355
a6467;54224;15,774151;61,099355
a6468;49423;15,774151;61,099355
a6469;44861;15,774151;61,099355
a6470;26111;15,774151;61,099355
a6471;11907;15,774151;61,099355
a6472;10065;15,774151;61,099355
a6473;37722;15,774151;61,099355
a6474;35787;15,774151;61,099355
a6475;9699;15,774151;61,099355
a6476;29000;15,774151;61,099355
a6477;28969;15,774151;61,099355
a6478;54512;15,774151;61,099355
a6479;7651;15,774151;61,099355
a6480;23595;15,774151;61,099355
a6481;40030;15,774151;61,099355
a6482;33658;15,774151;61,099355
a6483;35539;15,774151;61,099355
a6484;9790;15,774151;61,099355
a6485;13590;15,774151;61,099355
a6486;42575;15,774151;61,099355
a6487;53525;15,774151;61,099355
a6488;5517;15,774151;61,099355
a6489;20937;15,774151;61,099355
a6490;37683;15,774151;61,099355
a6491;52353;15,774151;61,099355
a6492;17770;15,774151;61,099355
a6493;28925;15,774151;61,099355
a6494;48207;15,774151;61,099355
a6495;31030;15,774151;61,099355
a6496;26019;15,774151;61,099355
a6497;46185;15,774151;61,099355
a6498;28608;15,774151;61,099355
a6499;53658;15,774151;61,099355
a6500;40371;15,774151;61,099355
a6501;38928;15,774151;61,099355
a6502;31693;15,774151;61,099355
a6503;27350;15,774151;61,099355
a6504;17572;15,774151;61,099355
a6505;29014;15,774151;61,099355
a6506;24421;15,774151;61,099355
a6507;10035;15,774151;61,099355
a6508;11797;15,774151;61,099355
a6509;10840;15,774151;61,099355
a6510;50498;15,774151;61,099355
a6511;50339;15,774151;61,099355
a6512;19972;15,774151;61,099355
a6513;49031;15,774151;61,099355
a6514;39980;15,774151;61,099355
a6515;31717;15,774151;61,099355
a6516;53373;15,774151;61,099355
a6517;45927;15,774151;61,099355
a6518;26347;15,774151;61,099355
a6519;39538;15,774151;61,099355
a6520;28154;15,774151;61,099355
a6521;46429;15,774151;61,099355
a6522;5728;15,774151;61,099355
a6523;42920;15,774151;61,099355
a6524;17563;15,774151;61,099355
a6525;27868;15,774151;61,099355
a6526;11330;15,774151;61,099355
a6527;32775;15,774151;61,099355
a6528;47690;15,774151;61,099355
a6529;54287;15,774151;61,099355
a6530;28500;15,774151;61,099355
a6531;33739;15,774151;61,099355
a6532;46775;15,774151;61,099355
a6533;7751;15,774151;61,099355
a6534;42287;15,774151;61,099355
a6535;10442;15,774151;61,099355
a6536;25325;15,774151;61,099355
a6537;44119;15,774151;61,099355
a6538;39932;15,774151;61,099355
a6539;17938;15,774151;61,099355
a6540;20612;15,774151;61,099355
a6541;7109;15,774151;61,099355
a6542;35240;15,774151;61,099355
a6543;51994;15,774151;61,099355
a6544;34460;15,774151;61,099355
a6545;22385;15,774151;61,099355
a6546;40479;15,774151;61,099355
a6547;37436;15,774151;61,099355
a6548;27675;15,774151;61,099355
a6549;32950;15,774151;61,099355
a6550;34123;15,774151;61,099355
a6551;51761;15,774151;61,099355
a6552;7941;15,774151;61,099355
a6553;28146;15,774151;61,099355
a6554;9544;15,774151;61,099355
a6555;16833;15,774151;61,099355
a6556;10565;15,774151;61,099355
a6557;11217;15,774151;61,099355
a6558;40571;15,774151;61,099355
a6559;53635;15,774151;61,099355
a6560;23057;15,774151;61,099355
a6561;44572;15,774151;61,099355
a6562;14740;15,774151;61,099355
a6563;33773;15,774151;61,099355
a6564;45218;15,774151;61,099355
a6565;7633;15,774151;61,099355
a6566;14019;15,774151;61,099355
a6567;26697;15,774151;61,099355
a6568;6120;15,774151;61,099355
a6569;49483;15,774151;61,099355
a6570;15775;15,774151;61,099355
a6571;33480;15,774151;61,099355
a6572;28199;15,774151;61,099355
a6573;17374;15,774151;61,099355
a6574;43885;15,774151;61,099355
a6575;16363;15,774151;61,099355
a6576;36503;15,774151;61,099355
a6577;42638;15,774151;61,099355
a6578;20983;15,774151;61,099355
a6579;28285;15,774151;61,099355
a6580;8089;15,774151;61,099355
a6581;17508;15,774151;61,099355
a6582;8074;15,774151;61,099355
a6583;18120;15,774151;61,099355
a6584;42539;15,774151;61,099355
a6585;49941;15,774151;61,099355
a6586;17001;15,774151;61,099355
a6587;35456;15,774151;61,099355
a6588;9606;15,774151;61,099355
a6589;38656;15,774151;61,099355
a6590;44576;15,774151;61,099355
a6591;33408;15,774151;61,099355
a6592;44141;15,774151;61,099355
a6593;17288;15,774151;61,099355
a6594;54599;15,774151;61,099355
a6595;19160;15,774151;61,099355
a6596;11579;15,774151;61,099355
a6597;24814;15,774151;61,099355
a6598;25410;15,774151;61,099355
a6599;29743;15,774151;61,099355
a6600;9545;15,774151;61,099355
a6601;19225;15,774151;61,099355
a6602;36177;15,774151;61,099355
a6603;14875;15,774151;61,099355
a6604;52418;15,774151;61,099355
a6605;12780;15,774151;61,099355
a6606;34670;15,774151;61,099355
a6607;39620;15,774151;61,099355
a6608;6041;15,774151;61,099355
a6609;20136;15,774151;61,099355
a6610;12930;15,774151;61,099355
a6611;27069;15,774151;61,099355
a6612;49216;15,774151;61,099355
a6613;25138;15,774151;61,099355
a6614;14941;15,774151;61,099355
a6615;45302;15,774151;61,099355
a6616;37091;15,774151;61,099355
a6617;38127;15,774151;61,099355
a6618;12192;15,774151;61,099355
a6619;53474;15,774151;61,099355
a6620;29098;15,774151;61,099355
a6621;33235;15,774151;61,099355
a6622;8824;15,774151;61,099355
a6623;9029;15,774151;61,099355
a6624;20710;15,774151;61,099355
a6625;24339;15,774151;61,099355
a6626;27971;15,774151;61,099355
a6627;51763;15,774151;61,099355
a6628;33974;15,774151;61,099355
a6629;9106;15,774151;61,099355
a6630;34850;15,774151;61,099355
a6631;20747;15,774151;61,099355
a6632;26488;15,774151;61,099355
a6633;32845;15,774151;61,099355
a6634;20171;15,774151;61,099355
a6635;26963;15,774151;61,099355
a6636;22309;15,774151;61,099355
a6637;47789;15,774151;61,099355
a6638;49522;15,774151;61,099355
a6639;47911;15,774151;61,099355
a6640;51140;15,774151;61,099355
a6641;18861;15,774151;61,099355
a6642;30523;15,774151;61,099355
a6643;30420;15,774151;61,099355
a6644;54049;15,774151;61,099355
a6645;53966;15,774151;61,099355
a6646;9755;15,774151;61,099355
a6647;34435;15,774151;61,099355
a6648;24978;15,774151;61,099355
a6649;15440;15,774151;61,099355
a6650;35722;15,774151;61,099355
a6651;23629;15,774151;61,099355
a6652;7347;15,774151;61,099355
a6653;49391;15,774151;61,099355
a6654;12464;15,774151;61,099355
a6655;8366;15,774151;61,099355
a6656;54160;15,774151;61,099355
a6657;51366;15,774151;61,099355
a6658;20785;15,774151;61,099355
a6659;22761;15,774151;61,099355
a6660;38200;15,774151;61,099355
a6661;20043;15,774151;61,099355
a6662;50568;15,774151;61,099355
a6663;20340;15,774151;61,099355
a6664;16133;15,774151;61,099355
a6665;35425;15,774151;61,099355
a6666;18129;15,774151;61,099355
a6667;52198;15,774151;61,099355
a6668;6650;15,774151;61,099355
a6669;34443;15,774151;61,099355
a6670;37151;15,774151;61,099355
a6671;47402;15,774151;61,099355
a6672;38120;15,774151;61,099355
a6673;44756;15,774151;61,099355
a6674;20393;15,774151;61,099355
a6675;47908;15,774151;61,099355
a6676;5669;15,774151;61,099355
a6677;27091;15,774151;61,099355
a6678;12058;15,774151;61,099355
a6679;9259;15,774151;61,099355
a6680;51065;15,774151;61,099355
a6681;17486;15,774151;61,099355
a6682;37489;15,774151;61,099355
a6683;13958;15,774151;61,099355
a6684;41370;15,774151;61,099355
a6685;53464;15,774151;61,099355
a6686;7666;15,774151;61,099355
a6687;6524;15,774151;61,099355
a6688;23890;15,774151;61,099355
a6689;12326;15,774151;61,099355
a6690;30910;15,774151;61,099355
a6691;48015;15,774151;61,099355
a6692;25666;15,774151;61,099355
a6693;35517;15,774151;61,099355
a6694;13101;15,774151;61,099355
a6695;53038;15,774151;61,099355
a6696;45466;15,774151;61,099355
a6697;10337;15,774151;61,099355
a6698;20794;15,774151;61,099355
a6699;14133;15,774151;61,099355
a6700;5024;15,774151;61,099355
a6701;29134;15,774151;61,099355
a6702;38649;15,774151;61,099355
a6703;36833;15,774151;61,099355
a6704;34178;15,774151;61,099355
a6705;46561;15,774151;61,099355
a6706;23752;15,774151;61,099355
a6707;53650;15,774151;61,099355
a6708;11428;15,774151;61,099355
a6709;7487;15,774151;61,099355
a6710;44627;15,774151;61,099355
a6711;6798;15,774151;61,099355
a6712;17458;15,774151;61,099355
a6713;21704;15,774151;61,099355
a6714;41964;15,774151;61,099355
a6715;37527;15,774151;61,099355
a6716;34207;15,774151;61,099355
a6717;16717;15,774151;61,099355
a6718;11466;15,774151;61,099355
a6719;44637;15,774151;61,099355
a6720;36176;15,774151;61,099355
a6721;6569;15,774151;61,099355
a6722;36566;15,774151;61,099355
a6723;25932;15,774151;61,099355
a6724;23841;15,774151;61,099355
a6725;22925;15,774151;61,099355
a6726;40266;15,774151;61,099355
a6727;44169;15,774151;61,099355
a6728;41274;15,774151;61,099355
a6729;14447;15,774151;61,099355
a6730;30815;15,774151;61,099355
a6731;13408;15,774151;61,099355
a6732;51383;15,774151;61,099355
a6733;31874;15,774151;61,099355
a6734;35580;15,774151;61,099355
a6735;32561;15,774151;61,099355
a6736;12517;15,774151;61,099355
a6737;29137;15,774151;61,099355
a6738;51054;15,774151;61,099355
a6739;50429;15,774151;61,099355
a6740;9642;15,774151;61,099355
a6741;25385;15,774151;61,099355
a6742;34687;15,774151;61,099355
a6743;30538;15,774151;61,099355
a6744;41753;15,774151;61,099355
a6745;38813;15,774151;61,099355
a6746;25981;15,774151;61,099355
a6747;44670;15,774151;61,099355
a6748;54739;15,774151;61,099355
a6749;20850;15,774151;61,099355
a6750;10109;15,774151;61,099355
a6751;11172;15,774151;61,099355
a6752;35556;15,774151;61,099355
a6753;38425;15,774151;61,099355
a6754;27233;15,774151;61,099355
a6755;7818;15,774151;61,099355
a6756;49186;15,774151;61,099355
a6757;22811;15,774151;61,099355
a6758;34631;15,774151;61,099355
a6759;29295;15,774151;61,099355
a6760;54651;15,774151;61,099355
a6761;25821;15,774151;61,099355
a6762;46779;15,774151;61,099355
a6763;26235;15,774151;61,099355
a6764;30114;15,774151;61,099355
a6765;48056;15,774151;61,099355
a6766;10584;15,774151;61,099355
a6767;6111;15,774151;61,099355
a6768;19975;15,774151;61,099355
a6769;29298;15,774151;61,099355
a6770;19153;15,774151;61,099355
a6771;46295;15,774151;61,099355
a6772;38782;15,774151;61,099355
a6773;18175;15,774151;61,099355
a6774;27641;15,774151;61,099355
a6775;16097;15,774151;61,099355
a6776;27788;15,774151;61,099355
a6777;16776;15,774151;61,099355
a6778;9015;15,774151;61,099355
a6779;27724;15,774151;61,099355
a6780;9999;15,774151;61,099355
a6781;26019;15,774151;61,099355
a6782;25899;15,774151;61,099355
a6783;35728;15,774151;61,099355
a6784;28699;15,774151;61,099355
a6785;49278;15,774151;61,099355
a6786;47053;15,774151;61,099355
a6787;30748;15,774151;61,099355
a6788;32600;15,774151;61,099355
a6789;45006;15,774151;61,099355
a6790;53486;15,774151;61,099355
a6791;26134;15,774151;61,099355
a6792;37994;15,774151;61,099355
a6793;53927;15,774151;61,099355
a6794;9743;15,774151;61,099355
a6795;15383;15,774151;61,099355
a6796;54600;15,774151;61,099355
a6797;12728;15,774151;61,099355
a6798;20464;15,774151;61,099355
a6799;34229;15,774151;61,099355
a6800;7147;15,774151;61,099355
a6801;54143;15,774151;61,099355
a6802;50962;15,774151;61,099355
a6803;43684;15,774151;61,099355
a6804;19157;15,774151;61,099355
a6805;32793;15,774151;61,099355
a6806;13283;15,774151;61,099355
a6807;9402;15,774151;61,099355
a6808;48897;15,774151;61,099355
a6809;7246;15,774151;61,099355
a6810;5965;15,774151;61,099355
a6811;38265;15,774151;61,099355
a6812;29986;15,774151;61,099355
a6813;51355;15,774151;61,099355
a6814;46541;15,774151;61,099355
a6815;45330;15,774151;61,099355
a6816;20785;15,774151;61,099355
a6817;12148;15,774151;61,099355
a6818;50746;15,774151;61,099355
a6819;12921;15,774151;61,099355
a6820;7355;15,774151;61,099355
a6821;27275;15,774151;61,099355
a6822;41311;15,774151;61,099355
a6823;18988;15,774151;61,099355
a6824;34511;15,774151;61,099355
a6825;12345;15,774151;61,099355
a6826;12272;15,774151;61,099355
a6827;53670;15,774151;61,099355
a6828;8288;15,774151;61,099355
a6829;27360;15,774151;61,099355
a6830;31788;15,774151;61,099355
a6831;11422;15,774151;61,099355
a6832;21017;15,774151;61,099355
a6833;31885;15,774151;61,099355
a6834;37607;15,774151;61,099355
a6835;41027;15,774151;61,099355
a6836;47111;15,774151;61,099355
a6837;40616;15,774151;61,099355
a6838;14523;15,774151;61,099355
a6839;7360;15,774151;61,099355
a6840;43661;15,774151;61,099355
a6841;44528;15,774151;61,099355
a6842;42441;15,774151;61,099355
a6843;16845;15,774151;61,099355
a6844;14984;15,774151;61,099355
a6845;17980;15,774151;61,099355
a6846;16989;15,774151;61,099355
a6847;33233;15,774151;61,099355
a6848;14382;15,774151;61,099355
a6849;38773;15,774151;61,099355
a6850;22014;15,774151;61,099355
a6851;11527;15,774151;61,099355
a6852;9538;15,774151;61,099355
a6853;6455;15,774151;61,099355
a6854;24750;15,774151;61,099355
a6855;5665;15,774151;61,099355
a6856;30219;15,774151;61,099355
a6857;53969;15,774151;61,099355
a6858;19966;15,774151;61,099355
a6859;9941;15,774151;61,099355
a6860;48250;15,774151;61,099355
a6861;9105;15,774151;61,099355
a6862;18983;15,774151;61,099355
a6863;25015;15,774151;61,099355
a6864;10082;15,774151;61,099355
a6865;25181;15,774151;61,099355
a6866;13092;15,774151;61,099355
a6867;46860;15,774151;61,099355
a6868;51708;15,774151;61,099355
a6869;14852;15,774151;61,099355
a6870;38606;15,774151;61,099355
a6871;11035;15,774151;61,099355
a6872;24160;15,774151;61,099355
a6873;37030;15,774151;61,099355
a6874;32543;15,774151;61,099355
a6875;35228;15,774151;61,099355
a6876;45374;15,774151;61,099355
a6877;54525;15,774151;61,099355
a6878;43789;15,774151;61,099355
a6879;40218;15,774151;61,099355
a6880;20824;15,774151;61,099355
a6881;49186;15,774151;61,099355
a6882;54450;15,774151;61,099355
a6883;43101;15,774151;61,099355
a6884;40986;15,774151;61,099355
a6885;52100;15,774151;61,099355
a6886;20081;15,774151;61,099355
a6887;6901;15,774151;61,099355
a6888;18446;15,774151;61,099355
a6889;18710;15,774151;61,099355
a6890;5497;15,774151;61,099355
a6891;47563;15,774151;61,099355
a6892;21251;15,774151;61,099355
a6893;52575;15,774151;61,099355
a6894;24927;15,774151;61,099355
a6895;42695;15,774151;61,099355
a6896;41982;15,774151;61,099355
a6897;6960;15,774151;61,099355
a6898;41452;15,774151;61,099355
a6899;6436;15,774151;61,099355
a6900;13924;15,774151;61,099355
a6901;20436;15,774151;61,099355
a6902;40834;15,774151;61,099355
a6903;41318;15,774151;61,099355
a6904;46722;15,774151;61,099355
a6905;21222;15,774151;61,099355
a6906;19149;15,774151;61,099355
a6907;51125;15,774151;61,099355
a6908;53944;15,774151;61,099355
a6909;15148;15,774151;61,099355
a6910;11930;15,774151;61,099355
a6911;48392;15,774151;61,099355
a6912;34085;15,774151;61,099355
a6913;53796;15,774151;61,099355
a6914;44944;15,774151;61,099355
a6915;16393;15,774151;61,099355
a6916;44734;15,774151;61,099355
a6917;12623;15,774151;61,099355
a6918;53184;15,774151;61,099355
a6919;38287;15,774151;61,099355
a6920;26837;15,774151;61,099355
a6921;43708;15,774151;61,099355
a6922;45142;15,774151;61,099355
a6923;35402;15,774151;61,099355
a6924;42311;15,774151;61,099355
a6925;54104;15,774151;61,099355
a6926;34052;15,774151;61,099355
a6927;12564;15,774151;61,099355
a6928;33621;15,774151;61,099355
a6929;48757;15,774151;61,099355
a6930;16412;15,774151;61,099355
a6931;40838;15,774151;61,099355
a6932;48332;15,774151;61,099355
a6933;16421;15,774151;61,099355
a6934;50786;15,774151;61,099355
a6935;17103;15,774151;61,099355
a6936;45181;15,774151;61,099355
a6937;28086;15,774151;61,099355
a6938;26694;15,774151;61,099355
a6939;25435;15,774151;61,099355
a6940;10711;15,774151;61,099355
a6941;10051;15,774151;61,099355
a6942;14181;15,774151;61,099355
a6943;37486;15,774151;61,099355
a6944;17160;15,774151;61,099355
a6945;47970;15,774151;61,099355
a6946;49597;15,774151;61,099355
a6947;27722;15,774151;61,099355
a6948;42946;15,774151;61,099355
a6949;23939;15,774151;61,099355
a6950;42016;15,774151;61,099355
a6951;44690;15,774151;61,099355
a6952;6851;15,774151;61,099355
a6953;36028;15,774151;61,099355
a6954;27814;15,774151;61,099355
a6955;21320;15,774151;61,099355
a6956;35772;15,774151;61,099355
a6957;48516;15,774151;61,099355
a6958;7933;15,774151;61,099355
a6959;25682;15,774151;61,099355
a6960;43800;15,774151;61,099355
a6961;21541;15,774151;61,099355
a6962;23547;15,774151;61,099355
a6963;48589;15,774151;61,099355
a6964;47297;15,774151;61,099355
a6965;20870;15,774151;61,099355
a6966;11037;15,774151;61,099355
a6967;45962;15,774151;61,099355
a6968;26624;15,774151;61,099355
a6969;12074;15,774151;61,099355
a6970;26452;15,774151;61,099355
a6971;51974;15,774151;61,099355
a6972;20232;15,774151;61,099355
a6973;48497;15,774151;61,099355
a6974;42948;15,774151;61,099355
a6975;53653;15,774151;61,099355
a6976;50937;15,774151;61,099355
a6977;19111;15,774151;61,099355
a6978;52122;15,774151;61,099355
a6979;18841;15,774151;61,099355
a6980;37357;15,774151;61,099355
a6981;30607;15,774151;61,099355
a6982;41577;15,774151;61,099355
a6983;47179;15,774151;61,099355
a6984;35766;15,774151;61,099355
a6985;7874;15,774151;61,099355
a6986;26598;15,774151;61,099355
a6987;18151;15,774151;61,099355
a6988;38858;15,774151;61,099355
a6989;8394;15,774151;61,099355
a6990;33386;15,774151;61,099355
a6991;41121;15,774151;61,099355
a6992;28342;15,774151;61,099355
a6993;9043;15,774151;61,099355
a6994;14938;15,774151;61,099355
a6995;19763;15,774151;61,099355
a6996;37663;15,774151;61,099355
a6997;38248;15,774151;61,099355
a6998;28383;15,774151;61,099355
a6999;27317;15,774151;61,099355
a7000;29645;15,774151;61,099355
a7001;42565;15,774151;61,099355
a7002;14327;15,774151;61,099355
a7003;49718;15,774151;61,099355
a7004;31418;15,774151;61,099355
a7005;44330;15,774151;61,099355
a7006;44609;15,774151;61,099355
a7007;40771;15,774151;61,099355
a7008;45578;15,774151;61,099355
